n_ensayo,suma,n,value,peso
7667,52,14,0.0167,0.8684
7999,52,14,0.0167,0.8684
8201,52,14,0.0167,0.8684
8357,52,14,0.0167,0.8684
8709,52,14,0.0167,0.8684
9680,52,14,0.0167,0.8684
7515,23,9,0.0376,0.8648
6681,16,7,0.054,0.864
7571,16,7,0.054,0.864
8861,16,7,0.054,0.864
6435,68,15,0.0127,0.8635999999999999
4173,67,16,0.0128,0.8576
5544,67,16,0.0128,0.8576
5695,67,16,0.0128,0.8576
1184,38,12,0.0225,0.855
1699,38,12,0.0225,0.855
3287,38,12,0.0225,0.855
3748,38,12,0.0225,0.855
3987,38,12,0.0225,0.855
5112,38,12,0.0225,0.855
5773,38,12,0.0225,0.855
6523,38,12,0.0225,0.855
7261,38,12,0.0225,0.855
7453,38,12,0.0225,0.855
234,51,14,0.0167,0.8517
1413,51,14,0.0167,0.8517
3008,51,14,0.0167,0.8517
3553,51,14,0.0167,0.8517
5303,51,14,0.0167,0.8517
6527,51,14,0.0167,0.8517
7485,51,14,0.0167,0.8517
7503,51,14,0.0167,0.8517
7818,51,14,0.0167,0.8517
8344,51,14,0.0167,0.8517
7898,67,15,0.0127,0.8509
2472,19,8,0.0447,0.8492999999999999
4236,19,8,0.0447,0.8492999999999999
8636,19,8,0.0447,0.8492999999999999
33,44,13,0.0193,0.8492000000000001
398,44,13,0.0193,0.8492000000000001
400,44,13,0.0193,0.8492000000000001
971,44,13,0.0193,0.8492000000000001
1643,44,13,0.0193,0.8492000000000001
2005,44,13,0.0193,0.8492000000000001
2440,44,13,0.0193,0.8492000000000001
2460,44,13,0.0193,0.8492000000000001
2606,44,13,0.0193,0.8492000000000001
3111,44,13,0.0193,0.8492000000000001
3865,44,13,0.0193,0.8492000000000001
5663,44,13,0.0193,0.8492000000000001
6647,44,13,0.0193,0.8492000000000001
7710,44,13,0.0193,0.8492000000000001
8326,44,13,0.0193,0.8492000000000001
9696,25,10,0.0338,0.845
706,66,16,0.0128,0.8448
923,66,16,0.0128,0.8448
1926,66,16,0.0128,0.8448
6396,66,16,0.0128,0.8448
8535,66,16,0.0128,0.8448
60,9,4,0.0934,0.8406
321,9,4,0.0934,0.8406
375,9,4,0.0934,0.8406
682,9,4,0.0934,0.8406
761,9,4,0.0934,0.8406
921,9,4,0.0934,0.8406
1531,9,4,0.0934,0.8406
1861,9,4,0.0934,0.8406
1921,9,4,0.0934,0.8406
2114,9,4,0.0934,0.8406
2134,9,4,0.0934,0.8406
2164,9,4,0.0934,0.8406
2227,9,4,0.0934,0.8406
2267,9,4,0.0934,0.8406
2507,9,4,0.0934,0.8406
2582,9,4,0.0934,0.8406
2808,9,4,0.0934,0.8406
2986,9,4,0.0934,0.8406
3417,9,4,0.0934,0.8406
3957,9,4,0.0934,0.8406
4008,9,4,0.0934,0.8406
4343,9,4,0.0934,0.8406
4558,9,4,0.0934,0.8406
4789,9,4,0.0934,0.8406
4791,9,4,0.0934,0.8406
4914,9,4,0.0934,0.8406
4981,9,4,0.0934,0.8406
5022,9,4,0.0934,0.8406
5026,9,4,0.0934,0.8406
5127,9,4,0.0934,0.8406
5206,9,4,0.0934,0.8406
5226,9,4,0.0934,0.8406
5296,9,4,0.0934,0.8406
5307,9,4,0.0934,0.8406
5387,9,4,0.0934,0.8406
5468,9,4,0.0934,0.8406
5667,9,4,0.0934,0.8406
5759,9,4,0.0934,0.8406
5842,9,4,0.0934,0.8406
5924,9,4,0.0934,0.8406
5991,9,4,0.0934,0.8406
6027,9,4,0.0934,0.8406
6076,9,4,0.0934,0.8406
6173,9,4,0.0934,0.8406
6440,9,4,0.0934,0.8406
6528,9,4,0.0934,0.8406
6823,9,4,0.0934,0.8406
6854,9,4,0.0934,0.8406
6987,9,4,0.0934,0.8406
7039,9,4,0.0934,0.8406
7120,9,4,0.0934,0.8406
7123,9,4,0.0934,0.8406
7275,9,4,0.0934,0.8406
7340,9,4,0.0934,0.8406
7445,9,4,0.0934,0.8406
7676,9,4,0.0934,0.8406
7751,9,4,0.0934,0.8406
7773,9,4,0.0934,0.8406
7784,9,4,0.0934,0.8406
7908,9,4,0.0934,0.8406
7980,9,4,0.0934,0.8406
8159,9,4,0.0934,0.8406
8186,9,4,0.0934,0.8406
8214,9,4,0.0934,0.8406
8289,9,4,0.0934,0.8406
8346,9,4,0.0934,0.8406
8579,9,4,0.0934,0.8406
8904,9,4,0.0934,0.8406
8911,9,4,0.0934,0.8406
9018,9,4,0.0934,0.8406
9032,9,4,0.0934,0.8406
9230,9,4,0.0934,0.8406
9533,9,4,0.0934,0.8406
9699,9,4,0.0934,0.8406
9736,9,4,0.0934,0.8406
9750,9,4,0.0934,0.8406
9791,9,4,0.0934,0.8406
9831,9,4,0.0934,0.8406
135,66,15,0.0127,0.8382
3741,66,15,0.0127,0.8382
9006,66,15,0.0127,0.8382
1253,50,14,0.0167,0.835
2798,50,14,0.0167,0.835
3350,50,14,0.0167,0.835
3978,50,14,0.0167,0.835
6669,50,14,0.0167,0.835
7200,50,14,0.0167,0.835
87,7,3,0.119,0.833
124,7,3,0.119,0.833
125,7,3,0.119,0.833
168,7,3,0.119,0.833
204,7,3,0.119,0.833
478,7,3,0.119,0.833
492,7,3,0.119,0.833
515,7,3,0.119,0.833
546,7,3,0.119,0.833
591,7,3,0.119,0.833
627,7,3,0.119,0.833
724,7,3,0.119,0.833
751,7,3,0.119,0.833
879,7,3,0.119,0.833
1070,7,3,0.119,0.833
1074,7,3,0.119,0.833
1094,7,3,0.119,0.833
1133,7,3,0.119,0.833
1200,7,3,0.119,0.833
1273,7,3,0.119,0.833
1424,7,3,0.119,0.833
1433,7,3,0.119,0.833
1444,7,3,0.119,0.833
1516,7,3,0.119,0.833
1628,7,3,0.119,0.833
1919,7,3,0.119,0.833
1946,7,3,0.119,0.833
1963,7,3,0.119,0.833
2030,7,3,0.119,0.833
2070,7,3,0.119,0.833
2091,7,3,0.119,0.833
2100,7,3,0.119,0.833
2161,7,3,0.119,0.833
2176,7,3,0.119,0.833
2186,7,3,0.119,0.833
2241,7,3,0.119,0.833
2250,7,3,0.119,0.833
2278,7,3,0.119,0.833
2353,7,3,0.119,0.833
2362,7,3,0.119,0.833
2382,7,3,0.119,0.833
2389,7,3,0.119,0.833
2424,7,3,0.119,0.833
2537,7,3,0.119,0.833
2571,7,3,0.119,0.833
2628,7,3,0.119,0.833
2636,7,3,0.119,0.833
2691,7,3,0.119,0.833
2743,7,3,0.119,0.833
2793,7,3,0.119,0.833
2922,7,3,0.119,0.833
2937,7,3,0.119,0.833
2941,7,3,0.119,0.833
2948,7,3,0.119,0.833
2969,7,3,0.119,0.833
3007,7,3,0.119,0.833
3040,7,3,0.119,0.833
3081,7,3,0.119,0.833
3090,7,3,0.119,0.833
3140,7,3,0.119,0.833
3145,7,3,0.119,0.833
3159,7,3,0.119,0.833
3185,7,3,0.119,0.833
3305,7,3,0.119,0.833
3315,7,3,0.119,0.833
3321,7,3,0.119,0.833
3365,7,3,0.119,0.833
3407,7,3,0.119,0.833
3423,7,3,0.119,0.833
3500,7,3,0.119,0.833
3551,7,3,0.119,0.833
3554,7,3,0.119,0.833
3586,7,3,0.119,0.833
3665,7,3,0.119,0.833
3723,7,3,0.119,0.833
3822,7,3,0.119,0.833
3843,7,3,0.119,0.833
3860,7,3,0.119,0.833
3862,7,3,0.119,0.833
3921,7,3,0.119,0.833
3967,7,3,0.119,0.833
4046,7,3,0.119,0.833
4286,7,3,0.119,0.833
4300,7,3,0.119,0.833
4303,7,3,0.119,0.833
4441,7,3,0.119,0.833
4470,7,3,0.119,0.833
4473,7,3,0.119,0.833
4541,7,3,0.119,0.833
4611,7,3,0.119,0.833
4636,7,3,0.119,0.833
4647,7,3,0.119,0.833
4723,7,3,0.119,0.833
4748,7,3,0.119,0.833
4790,7,3,0.119,0.833
4800,7,3,0.119,0.833
4819,7,3,0.119,0.833
4822,7,3,0.119,0.833
4880,7,3,0.119,0.833
4885,7,3,0.119,0.833
4919,7,3,0.119,0.833
4968,7,3,0.119,0.833
5054,7,3,0.119,0.833
5107,7,3,0.119,0.833
5120,7,3,0.119,0.833
5178,7,3,0.119,0.833
5202,7,3,0.119,0.833
5357,7,3,0.119,0.833
5419,7,3,0.119,0.833
5426,7,3,0.119,0.833
5460,7,3,0.119,0.833
5471,7,3,0.119,0.833
5475,7,3,0.119,0.833
5513,7,3,0.119,0.833
5538,7,3,0.119,0.833
5582,7,3,0.119,0.833
5618,7,3,0.119,0.833
5778,7,3,0.119,0.833
5859,7,3,0.119,0.833
5893,7,3,0.119,0.833
5915,7,3,0.119,0.833
6010,7,3,0.119,0.833
6052,7,3,0.119,0.833
6078,7,3,0.119,0.833
6149,7,3,0.119,0.833
6154,7,3,0.119,0.833
6210,7,3,0.119,0.833
6231,7,3,0.119,0.833
6282,7,3,0.119,0.833
6322,7,3,0.119,0.833
6353,7,3,0.119,0.833
6386,7,3,0.119,0.833
6421,7,3,0.119,0.833
6450,7,3,0.119,0.833
6509,7,3,0.119,0.833
6627,7,3,0.119,0.833
6660,7,3,0.119,0.833
6702,7,3,0.119,0.833
6714,7,3,0.119,0.833
6834,7,3,0.119,0.833
6845,7,3,0.119,0.833
6878,7,3,0.119,0.833
6886,7,3,0.119,0.833
6919,7,3,0.119,0.833
6922,7,3,0.119,0.833
6951,7,3,0.119,0.833
7121,7,3,0.119,0.833
7155,7,3,0.119,0.833
7178,7,3,0.119,0.833
7234,7,3,0.119,0.833
7287,7,3,0.119,0.833
7382,7,3,0.119,0.833
7469,7,3,0.119,0.833
7775,7,3,0.119,0.833
7816,7,3,0.119,0.833
7872,7,3,0.119,0.833
7885,7,3,0.119,0.833
7888,7,3,0.119,0.833
7897,7,3,0.119,0.833
7967,7,3,0.119,0.833
8005,7,3,0.119,0.833
8148,7,3,0.119,0.833
8431,7,3,0.119,0.833
8437,7,3,0.119,0.833
8450,7,3,0.119,0.833
8464,7,3,0.119,0.833
8466,7,3,0.119,0.833
8490,7,3,0.119,0.833
8511,7,3,0.119,0.833
8555,7,3,0.119,0.833
8571,7,3,0.119,0.833
8749,7,3,0.119,0.833
8765,7,3,0.119,0.833
8912,7,3,0.119,0.833
8923,7,3,0.119,0.833
9003,7,3,0.119,0.833
9213,7,3,0.119,0.833
9215,7,3,0.119,0.833
9257,7,3,0.119,0.833
9304,7,3,0.119,0.833
9352,7,3,0.119,0.833
9384,7,3,0.119,0.833
9390,7,3,0.119,0.833
9397,7,3,0.119,0.833
9405,7,3,0.119,0.833
9474,7,3,0.119,0.833
9609,7,3,0.119,0.833
9638,7,3,0.119,0.833
9818,7,3,0.119,0.833
9869,7,3,0.119,0.833
9952,7,3,0.119,0.833
9972,7,3,0.119,0.833
25,37,12,0.0225,0.8325
4906,37,12,0.0225,0.8325
5321,37,12,0.0225,0.8325
8322,37,12,0.0225,0.8325
1777,65,16,0.0128,0.8320000000000001
8366,65,16,0.0128,0.8320000000000001
9127,65,16,0.0128,0.8320000000000001
450,43,13,0.0193,0.8299000000000001
1081,43,13,0.0193,0.8299000000000001
1556,43,13,0.0193,0.8299000000000001
1685,43,13,0.0193,0.8299000000000001
1745,43,13,0.0193,0.8299000000000001
2097,43,13,0.0193,0.8299000000000001
4254,43,13,0.0193,0.8299000000000001
5106,43,13,0.0193,0.8299000000000001
8503,43,13,0.0193,0.8299000000000001
9236,43,13,0.0193,0.8299000000000001
9270,43,13,0.0193,0.8299000000000001
3,6,2,0.1378,0.8268
5,6,2,0.1378,0.8268
35,6,2,0.1378,0.8268
65,6,2,0.1378,0.8268
78,6,2,0.1378,0.8268
88,6,2,0.1378,0.8268
93,6,2,0.1378,0.8268
99,6,2,0.1378,0.8268
114,6,2,0.1378,0.8268
206,6,2,0.1378,0.8268
225,6,2,0.1378,0.8268
229,6,2,0.1378,0.8268
249,6,2,0.1378,0.8268
269,6,2,0.1378,0.8268
282,6,2,0.1378,0.8268
285,6,2,0.1378,0.8268
353,6,2,0.1378,0.8268
454,6,2,0.1378,0.8268
488,6,2,0.1378,0.8268
609,6,2,0.1378,0.8268
651,6,2,0.1378,0.8268
660,6,2,0.1378,0.8268
703,6,2,0.1378,0.8268
781,6,2,0.1378,0.8268
857,6,2,0.1378,0.8268
864,6,2,0.1378,0.8268
906,6,2,0.1378,0.8268
937,6,2,0.1378,0.8268
967,6,2,0.1378,0.8268
994,6,2,0.1378,0.8268
1008,6,2,0.1378,0.8268
1090,6,2,0.1378,0.8268
1113,6,2,0.1378,0.8268
1124,6,2,0.1378,0.8268
1141,6,2,0.1378,0.8268
1148,6,2,0.1378,0.8268
1164,6,2,0.1378,0.8268
1229,6,2,0.1378,0.8268
1231,6,2,0.1378,0.8268
1236,6,2,0.1378,0.8268
1240,6,2,0.1378,0.8268
1255,6,2,0.1378,0.8268
1300,6,2,0.1378,0.8268
1329,6,2,0.1378,0.8268
1336,6,2,0.1378,0.8268
1364,6,2,0.1378,0.8268
1373,6,2,0.1378,0.8268
1462,6,2,0.1378,0.8268
1520,6,2,0.1378,0.8268
1563,6,2,0.1378,0.8268
1587,6,2,0.1378,0.8268
1591,6,2,0.1378,0.8268
1635,6,2,0.1378,0.8268
1740,6,2,0.1378,0.8268
1743,6,2,0.1378,0.8268
1747,6,2,0.1378,0.8268
1751,6,2,0.1378,0.8268
1794,6,2,0.1378,0.8268
1808,6,2,0.1378,0.8268
1845,6,2,0.1378,0.8268
1886,6,2,0.1378,0.8268
1898,6,2,0.1378,0.8268
1990,6,2,0.1378,0.8268
2053,6,2,0.1378,0.8268
2107,6,2,0.1378,0.8268
2168,6,2,0.1378,0.8268
2185,6,2,0.1378,0.8268
2199,6,2,0.1378,0.8268
2202,6,2,0.1378,0.8268
2221,6,2,0.1378,0.8268
2223,6,2,0.1378,0.8268
2324,6,2,0.1378,0.8268
2343,6,2,0.1378,0.8268
2346,6,2,0.1378,0.8268
2347,6,2,0.1378,0.8268
2379,6,2,0.1378,0.8268
2384,6,2,0.1378,0.8268
2433,6,2,0.1378,0.8268
2506,6,2,0.1378,0.8268
2519,6,2,0.1378,0.8268
2566,6,2,0.1378,0.8268
2597,6,2,0.1378,0.8268
2621,6,2,0.1378,0.8268
2641,6,2,0.1378,0.8268
2679,6,2,0.1378,0.8268
2722,6,2,0.1378,0.8268
2803,6,2,0.1378,0.8268
2816,6,2,0.1378,0.8268
2837,6,2,0.1378,0.8268
2851,6,2,0.1378,0.8268
2859,6,2,0.1378,0.8268
2887,6,2,0.1378,0.8268
2914,6,2,0.1378,0.8268
2951,6,2,0.1378,0.8268
2962,6,2,0.1378,0.8268
2966,6,2,0.1378,0.8268
2980,6,2,0.1378,0.8268
2990,6,2,0.1378,0.8268
3019,6,2,0.1378,0.8268
3063,6,2,0.1378,0.8268
3075,6,2,0.1378,0.8268
3088,6,2,0.1378,0.8268
3113,6,2,0.1378,0.8268
3114,6,2,0.1378,0.8268
3160,6,2,0.1378,0.8268
3174,6,2,0.1378,0.8268
3186,6,2,0.1378,0.8268
3197,6,2,0.1378,0.8268
3252,6,2,0.1378,0.8268
3273,6,2,0.1378,0.8268
3275,6,2,0.1378,0.8268
3335,6,2,0.1378,0.8268
3370,6,2,0.1378,0.8268
3371,6,2,0.1378,0.8268
3513,6,2,0.1378,0.8268
3533,6,2,0.1378,0.8268
3595,6,2,0.1378,0.8268
3601,6,2,0.1378,0.8268
3603,6,2,0.1378,0.8268
3606,6,2,0.1378,0.8268
3630,6,2,0.1378,0.8268
3674,6,2,0.1378,0.8268
3786,6,2,0.1378,0.8268
3794,6,2,0.1378,0.8268
3833,6,2,0.1378,0.8268
3959,6,2,0.1378,0.8268
3986,6,2,0.1378,0.8268
4042,6,2,0.1378,0.8268
4044,6,2,0.1378,0.8268
4086,6,2,0.1378,0.8268
4106,6,2,0.1378,0.8268
4110,6,2,0.1378,0.8268
4113,6,2,0.1378,0.8268
4125,6,2,0.1378,0.8268
4158,6,2,0.1378,0.8268
4207,6,2,0.1378,0.8268
4250,6,2,0.1378,0.8268
4267,6,2,0.1378,0.8268
4293,6,2,0.1378,0.8268
4339,6,2,0.1378,0.8268
4478,6,2,0.1378,0.8268
4480,6,2,0.1378,0.8268
4483,6,2,0.1378,0.8268
4511,6,2,0.1378,0.8268
4520,6,2,0.1378,0.8268
4549,6,2,0.1378,0.8268
4602,6,2,0.1378,0.8268
4648,6,2,0.1378,0.8268
4707,6,2,0.1378,0.8268
4793,6,2,0.1378,0.8268
4804,6,2,0.1378,0.8268
4860,6,2,0.1378,0.8268
4888,6,2,0.1378,0.8268
4991,6,2,0.1378,0.8268
4992,6,2,0.1378,0.8268
5027,6,2,0.1378,0.8268
5059,6,2,0.1378,0.8268
5092,6,2,0.1378,0.8268
5096,6,2,0.1378,0.8268
5139,6,2,0.1378,0.8268
5159,6,2,0.1378,0.8268
5166,6,2,0.1378,0.8268
5169,6,2,0.1378,0.8268
5190,6,2,0.1378,0.8268
5211,6,2,0.1378,0.8268
5219,6,2,0.1378,0.8268
5229,6,2,0.1378,0.8268
5232,6,2,0.1378,0.8268
5259,6,2,0.1378,0.8268
5279,6,2,0.1378,0.8268
5383,6,2,0.1378,0.8268
5450,6,2,0.1378,0.8268
5464,6,2,0.1378,0.8268
5465,6,2,0.1378,0.8268
5469,6,2,0.1378,0.8268
5491,6,2,0.1378,0.8268
5511,6,2,0.1378,0.8268
5521,6,2,0.1378,0.8268
5629,6,2,0.1378,0.8268
5641,6,2,0.1378,0.8268
5708,6,2,0.1378,0.8268
5714,6,2,0.1378,0.8268
5805,6,2,0.1378,0.8268
5899,6,2,0.1378,0.8268
5922,6,2,0.1378,0.8268
5926,6,2,0.1378,0.8268
6065,6,2,0.1378,0.8268
6159,6,2,0.1378,0.8268
6220,6,2,0.1378,0.8268
6229,6,2,0.1378,0.8268
6263,6,2,0.1378,0.8268
6279,6,2,0.1378,0.8268
6292,6,2,0.1378,0.8268
6295,6,2,0.1378,0.8268
6305,6,2,0.1378,0.8268
6319,6,2,0.1378,0.8268
6326,6,2,0.1378,0.8268
6377,6,2,0.1378,0.8268
6456,6,2,0.1378,0.8268
6480,6,2,0.1378,0.8268
6574,6,2,0.1378,0.8268
6620,6,2,0.1378,0.8268
6633,6,2,0.1378,0.8268
6653,6,2,0.1378,0.8268
6782,6,2,0.1378,0.8268
6795,6,2,0.1378,0.8268
6808,6,2,0.1378,0.8268
6856,6,2,0.1378,0.8268
6865,6,2,0.1378,0.8268
6872,6,2,0.1378,0.8268
6909,6,2,0.1378,0.8268
6925,6,2,0.1378,0.8268
6968,6,2,0.1378,0.8268
7021,6,2,0.1378,0.8268
7122,6,2,0.1378,0.8268
7130,6,2,0.1378,0.8268
7139,6,2,0.1378,0.8268
7143,6,2,0.1378,0.8268
7235,6,2,0.1378,0.8268
7243,6,2,0.1378,0.8268
7255,6,2,0.1378,0.8268
7331,6,2,0.1378,0.8268
7351,6,2,0.1378,0.8268
7409,6,2,0.1378,0.8268
7448,6,2,0.1378,0.8268
7472,6,2,0.1378,0.8268
7533,6,2,0.1378,0.8268
7547,6,2,0.1378,0.8268
7555,6,2,0.1378,0.8268
7615,6,2,0.1378,0.8268
7619,6,2,0.1378,0.8268
7642,6,2,0.1378,0.8268
7731,6,2,0.1378,0.8268
7736,6,2,0.1378,0.8268
7745,6,2,0.1378,0.8268
7755,6,2,0.1378,0.8268
7772,6,2,0.1378,0.8268
7783,6,2,0.1378,0.8268
7802,6,2,0.1378,0.8268
7858,6,2,0.1378,0.8268
7904,6,2,0.1378,0.8268
7909,6,2,0.1378,0.8268
7924,6,2,0.1378,0.8268
8012,6,2,0.1378,0.8268
8144,6,2,0.1378,0.8268
8177,6,2,0.1378,0.8268
8183,6,2,0.1378,0.8268
8211,6,2,0.1378,0.8268
8235,6,2,0.1378,0.8268
8290,6,2,0.1378,0.8268
8325,6,2,0.1378,0.8268
8349,6,2,0.1378,0.8268
8373,6,2,0.1378,0.8268
8489,6,2,0.1378,0.8268
8590,6,2,0.1378,0.8268
8593,6,2,0.1378,0.8268
8595,6,2,0.1378,0.8268
8674,6,2,0.1378,0.8268
8679,6,2,0.1378,0.8268
8693,6,2,0.1378,0.8268
8828,6,2,0.1378,0.8268
8874,6,2,0.1378,0.8268
8876,6,2,0.1378,0.8268
8898,6,2,0.1378,0.8268
8915,6,2,0.1378,0.8268
8970,6,2,0.1378,0.8268
9021,6,2,0.1378,0.8268
9056,6,2,0.1378,0.8268
9083,6,2,0.1378,0.8268
9084,6,2,0.1378,0.8268
9128,6,2,0.1378,0.8268
9194,6,2,0.1378,0.8268
9299,6,2,0.1378,0.8268
9316,6,2,0.1378,0.8268
9323,6,2,0.1378,0.8268
9342,6,2,0.1378,0.8268
9364,6,2,0.1378,0.8268
9367,6,2,0.1378,0.8268
9407,6,2,0.1378,0.8268
9430,6,2,0.1378,0.8268
9442,6,2,0.1378,0.8268
9448,6,2,0.1378,0.8268
9455,6,2,0.1378,0.8268
9470,6,2,0.1378,0.8268
9498,6,2,0.1378,0.8268
9522,6,2,0.1378,0.8268
9529,6,2,0.1378,0.8268
9599,6,2,0.1378,0.8268
9648,6,2,0.1378,0.8268
9720,6,2,0.1378,0.8268
9784,6,2,0.1378,0.8268
9794,6,2,0.1378,0.8268
9813,6,2,0.1378,0.8268
9849,6,2,0.1378,0.8268
9942,6,2,0.1378,0.8268
9949,6,2,0.1378,0.8268
816,65,15,0.0127,0.8255
1190,65,15,0.0127,0.8255
3332,65,15,0.0127,0.8255
4035,65,15,0.0127,0.8255
9158,65,15,0.0127,0.8255
182,10,5,0.0825,0.8250000000000001
236,10,5,0.0825,0.8250000000000001
684,10,5,0.0825,0.8250000000000001
1753,10,5,0.0825,0.8250000000000001
2671,10,5,0.0825,0.8250000000000001
2978,10,5,0.0825,0.8250000000000001
3663,10,5,0.0825,0.8250000000000001
3937,10,5,0.0825,0.8250000000000001
5340,10,5,0.0825,0.8250000000000001
6597,10,5,0.0825,0.8250000000000001
7293,10,5,0.0825,0.8250000000000001
8736,10,5,0.0825,0.8250000000000001
9057,10,5,0.0825,0.8250000000000001
7263,12,6,0.0687,0.8244
3958,64,16,0.0128,0.8192
4010,64,16,0.0128,0.8192
4973,64,16,0.0128,0.8192
6163,64,16,0.0128,0.8192
6283,64,16,0.0128,0.8192
6454,64,16,0.0128,0.8192
7936,64,16,0.0128,0.8192
9237,64,16,0.0128,0.8192
356,49,14,0.0167,0.8183
769,49,14,0.0167,0.8183
1265,49,14,0.0167,0.8183
1532,49,14,0.0167,0.8183
1785,49,14,0.0167,0.8183
3300,49,14,0.0167,0.8183
3796,49,14,0.0167,0.8183
8092,49,14,0.0167,0.8183
995,64,15,0.0127,0.8128
4897,24,10,0.0338,0.8111999999999999
2411,42,13,0.0193,0.8106000000000001
2514,42,13,0.0193,0.8106000000000001
4159,42,13,0.0193,0.8106000000000001
4881,42,13,0.0193,0.8106000000000001
5688,42,13,0.0193,0.8106000000000001
6258,42,13,0.0193,0.8106000000000001
9425,42,13,0.0193,0.8106000000000001
9715,42,13,0.0193,0.8106000000000001
664,15,7,0.054,0.8099999999999999
3122,15,7,0.054,0.8099999999999999
6036,15,7,0.054,0.8099999999999999
8653,15,7,0.054,0.8099999999999999
9216,36,12,0.0225,0.8099999999999999
9412,36,12,0.0225,0.8099999999999999
1181,63,16,0.0128,0.8064
1889,63,16,0.0128,0.8064
3162,63,16,0.0128,0.8064
5403,63,16,0.0128,0.8064
6357,63,16,0.0128,0.8064
2822,18,8,0.0447,0.8046
416,48,14,0.0167,0.8016
526,48,14,0.0167,0.8016
1598,48,14,0.0167,0.8016
3779,48,14,0.0167,0.8016
3974,48,14,0.0167,0.8016
4784,48,14,0.0167,0.8016
7817,48,14,0.0167,0.8016
8371,48,14,0.0167,0.8016
8434,48,14,0.0167,0.8016
8484,48,14,0.0167,0.8016
696,63,15,0.0127,0.8000999999999999
988,63,15,0.0127,0.8000999999999999
1576,63,15,0.0127,0.8000999999999999
9515,63,15,0.0127,0.8000999999999999
1763,62,16,0.0128,0.7936000000000001
2152,62,16,0.0128,0.7936000000000001
2358,62,16,0.0128,0.7936000000000001
2603,62,16,0.0128,0.7936000000000001
6383,62,16,0.0128,0.7936000000000001
7002,62,16,0.0128,0.7936000000000001
8759,62,16,0.0128,0.7936000000000001
8804,62,16,0.0128,0.7936000000000001
1912,41,13,0.0193,0.7913
3176,41,13,0.0193,0.7913
3284,41,13,0.0193,0.7913
3450,41,13,0.0193,0.7913
5328,41,13,0.0193,0.7913
7959,41,13,0.0193,0.7913
9349,41,13,0.0193,0.7913
9975,41,13,0.0193,0.7913
2393,35,12,0.0225,0.7875
3266,35,12,0.0225,0.7875
5043,35,12,0.0225,0.7875
9754,35,12,0.0225,0.7875
173,62,15,0.0127,0.7874
283,62,15,0.0127,0.7874
5373,62,15,0.0127,0.7874
7452,62,15,0.0127,0.7874
1430,47,14,0.0167,0.7848999999999999
2865,47,14,0.0167,0.7848999999999999
4205,47,14,0.0167,0.7848999999999999
4311,47,14,0.0167,0.7848999999999999
4674,47,14,0.0167,0.7848999999999999
4895,47,14,0.0167,0.7848999999999999
5444,47,14,0.0167,0.7848999999999999
6276,47,14,0.0167,0.7848999999999999
7514,47,14,0.0167,0.7848999999999999
8108,47,14,0.0167,0.7848999999999999
8331,47,14,0.0167,0.7848999999999999
342,61,16,0.0128,0.7808
743,61,16,0.0128,0.7808
4857,61,16,0.0128,0.7808
5262,61,16,0.0128,0.7808
8224,61,16,0.0128,0.7808
8639,61,16,0.0128,0.7808
9469,61,16,0.0128,0.7808
1700,61,15,0.0127,0.7746999999999999
4394,61,15,0.0127,0.7746999999999999
4699,61,15,0.0127,0.7746999999999999
5643,61,15,0.0127,0.7746999999999999
7166,61,15,0.0127,0.7746999999999999
875,40,13,0.0193,0.772
892,40,13,0.0193,0.772
1065,40,13,0.0193,0.772
2296,40,13,0.0193,0.772
9764,40,13,0.0193,0.772
1863,46,14,0.0167,0.7682
2206,46,14,0.0167,0.7682
5911,46,14,0.0167,0.7682
8795,46,14,0.0167,0.7682
1483,60,16,0.0128,0.768
4053,60,16,0.0128,0.768
4417,60,16,0.0128,0.768
5639,60,16,0.0128,0.768
6175,60,16,0.0128,0.768
7103,60,16,0.0128,0.768
7671,60,16,0.0128,0.768
9428,60,16,0.0128,0.768
8165,34,12,0.0225,0.765
1645,60,15,0.0127,0.762
2805,60,15,0.0127,0.762
4214,60,15,0.0127,0.762
5254,60,15,0.0127,0.762
5606,60,15,0.0127,0.762
6189,60,15,0.0127,0.762
7247,60,15,0.0127,0.762
8659,60,15,0.0127,0.762
8950,60,15,0.0127,0.762
4131,26,11,0.0292,0.7592
728,14,7,0.054,0.756
3489,14,7,0.054,0.756
2082,11,6,0.0687,0.7556999999999999
7834,11,6,0.0687,0.7556999999999999
205,59,16,0.0128,0.7552
1291,59,16,0.0128,0.7552
1386,59,16,0.0128,0.7552
2095,59,16,0.0128,0.7552
2891,59,16,0.0128,0.7552
3806,59,16,0.0128,0.7552
4032,59,16,0.0128,0.7552
4276,59,16,0.0128,0.7552
4398,59,16,0.0128,0.7552
4535,59,16,0.0128,0.7552
4661,59,16,0.0128,0.7552
6726,59,16,0.0128,0.7552
7473,59,16,0.0128,0.7552
7893,59,16,0.0128,0.7552
8921,59,16,0.0128,0.7552
9773,77,17,0.0098,0.7545999999999999
1916,39,13,0.0193,0.7527
3227,39,13,0.0193,0.7527
7424,39,13,0.0193,0.7527
9703,39,13,0.0193,0.7527
1307,45,14,0.0167,0.7515
1910,45,14,0.0167,0.7515
3061,45,14,0.0167,0.7515
3859,45,14,0.0167,0.7515
5895,45,14,0.0167,0.7515
7144,45,14,0.0167,0.7515
8020,45,14,0.0167,0.7515
1857,59,15,0.0127,0.7493
1971,59,15,0.0127,0.7493
